2025-05-19T13:41:20.322775,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:41:20.322867,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:41:26.382587,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:41:26.382651,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:41:32.489520,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:41:32.489597,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:41:38.523273,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:41:38.523331,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:41:59.615077,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:41:59.615112,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:05.647836,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:05.647901,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:11.678615,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:11.678673,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:17.708657,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:17.708747,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:23.729280,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:23.729352,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:29.768414,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:29.768441,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:35.792677,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:35.792694,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:42.028490,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:42.028519,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:48.233298,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:48.233324,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:42:54.251301,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:42:54.251344,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:43:00.263175,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:43:00.263200,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:43:06.277567,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:43:06.277599,IWM250519P00207000,long,94,0.95,8930,,
2025-05-19T13:43:12.309767,IWM250519P00206000,long,5,0.5,250,,
2025-05-19T13:43:12.309801,IWM250519P00207000,long,94,0.95,8930,,
